ano_orcamento,tipo_entidade,entidade,qtd_processos,valor_alimentar,valor_desapropriacao,valor_outras,valor_total,status_pagamento,data_publicacao_moc,codigo_comunicado,codigo_filefetch,fonte,fonte_url
2023,autarquia_municipal,AMERIPREV - INST. DE PREV. SOC. DOS SERV. MUN. DE AMERICANA,1,40939.01,0.00,0.00,40939.01,PENDENTE,2022-04-28,32616,138020,TJSP DEPRE MOC,https://api.tjsp.jus.br/Handlers/Handler/FileFetch.ashx?codigo=138020
2023,autarquia_municipal,ARAPREV - SERVIÇO DE PREVIDÊNCIA SOCIAL DO MUN. DE ARARAS,155,3133348.72,0.00,0.00,3133348.72,PENDENTE,2022-04-28,32616,138020,TJSP DEPRE MOC,https://api.tjsp.jus.br/Handlers/Handler/FileFetch.ashx?codigo=138020
2023,autarquia_municipal,ASSISPREV - INSTITUTO DE PREV. DOS SERV. PÚBL. MUN. DE ASSIS,2,426325.78,0.00,0.00,426325.78,PENDENTE,2022-04-28,32616,138020,TJSP DEPRE MOC,https://api.tjsp.jus.br/Handlers/Handler/FileFetch.ashx?codigo=138020
2023,autarquia_municipal,BERTPREV - INST. DE PREV. SOC. DOS SERV. PÚBL. DO MUN DE BERTIOGA,1,76165.23,0.00,0.00,76165.23,PENDENTE,2022-04-28,32616,138020,TJSP DEPRE MOC,https://api.tjsp.jus.br/Handlers/Handler/FileFetch.ashx?codigo=138020
2023,autarquia_municipal,BIRIGUIPREV - INSTITUTO DE PREVIDÊNCIA DO MUNICÍPIO DE BIRIGUI,6,234920.66,0.00,0.00,234920.66,PENDENTE,2022-04-28,32616,138020,TJSP DEPRE MOC,https://api.tjsp.jus.br/Handlers/Handler/FileFetch.ashx?codigo=138020
2023,autarquia_municipal,BOTUPREV - INST. DE PREV. SOC. DOS SERV. DE BOTUCATU,1,131324.73,0.00,0.00,131324.73,PENDENTE,2022-04-28,32616,138020,TJSP DEPRE MOC,https://api.tjsp.jus.br/Handlers/Handler/FileFetch.ashx?codigo=138020
2023,autarquia_municipal,BURIPREV - INSTITUTO DE PREV. DOS SERV. PÚBL. DO MUN. DE BURI,2,114158.95,0.00,0.00,114158.95,PENDENTE,2022-04-28,32616,138020,TJSP DEPRE MOC,https://api.tjsp.jus.br/Handlers/Handler/FileFetch.ashx?codigo=138020
2023,autarquia_municipal,CAIXA DE PECÚLIOS E PENSÕES DOS SERV. MUNIC. DE SANTOS,3,167057.68,0.00,2034454.91,2201512.59,PENDENTE,2022-04-28,32616,138020,TJSP DEPRE MOC,https://api.tjsp.jus.br/Handlers/Handler/FileFetch.ashx?codigo=138020
2023,autarquia_municipal,CAIXA DE PREVIDÊNCIA DOS SERVIDORES MUNIC. DE CUBATÃO,25,2839850.60,0.00,43380.18,2883230.78,PENDENTE,2022-04-28,32616,138020,TJSP DEPRE MOC,https://api.tjsp.jus.br/Handlers/Handler/FileFetch.ashx?codigo=138020
2023,autarquia_municipal,CAMPREV - INSTITUTO DE PREVID. SOCIAL DO MUNIC. DE CAMPINAS,20,1394064.67,0.00,0.00,1394064.67,PENDENTE,2022-04-28,32616,138020,TJSP DEPRE MOC,https://api.tjsp.jus.br/Handlers/Handler/FileFetch.ashx?codigo=138020
2023,autarquia_municipal,CAPSMIT - CAIXA DE APOS. E PREV. DOS SERV. MUN. DE ITATINGA,1,9394.79,0.00,0.00,9394.79,PENDENTE,2022-04-28,32616,138020,TJSP DEPRE MOC,https://api.tjsp.jus.br/Handlers/Handler/FileFetch.ashx?codigo=138020
2023,autarquia_municipal,CAPSTUBA - CAIXA DE APOS. E PENS. DOS SERV. MUN. DE TAQUARITUBA,1,38831.45,0.00,0.00,38831.45,PENDENTE,2022-04-28,32616,138020,TJSP DEPRE MOC,https://api.tjsp.jus.br/Handlers/Handler/FileFetch.ashx?codigo=138020
2023,autarquia_municipal,CARAGUAPREV - INSTITUTO DE PREV. DO MUN. DE CARAGUATATUBA,9,531500.01,0.00,0.00,531500.01,PENDENTE,2022-04-28,32616,138020,TJSP DEPRE MOC,https://api.tjsp.jus.br/Handlers/Handler/FileFetch.ashx?codigo=138020
2023,autarquia_municipal,CEPROSOM - CENTRO DE PROMOÇÃO SOCIAL DE LIMEIRA,2,349376.05,0.00,0.00,349376.05,PENDENTE,2022-04-28,32616,138020,TJSP DEPRE MOC,https://api.tjsp.jus.br/Handlers/Handler/FileFetch.ashx?codigo=138020
2023,autarquia_municipal,CONSIRJ - CONS. PÚBL. INTERM. DE SAÚDE DA REGIÃO DE JALES,3,134640.74,0.00,36447.52,171088.26,PENDENTE,2022-04-28,32616,138020,TJSP DEPRE MOC,https://api.tjsp.jus.br/Handlers/Handler/FileFetch.ashx?codigo=138020
2023,autarquia_municipal,DAAE - DEPARTAMENTO AUT. DE ÁGUA E ESGOTOS DE ARARAQUARA,2,0.00,5985123.32,18398.48,6003521.80,PENDENTE,2022-04-28,32616,138020,TJSP DEPRE MOC,https://api.tjsp.jus.br/Handlers/Handler/FileFetch.ashx?codigo=138020
2023,autarquia_municipal,DAE - DEPARTAMENTO DE ÁGUA E ESGOTO DE SANTA BÁRBARA D'OESTE,7,0.00,0.00,146674.28,146674.28,PENDENTE,2022-04-28,32616,138020,TJSP DEPRE MOC,https://api.tjsp.jus.br/Handlers/Handler/FileFetch.ashx?codigo=138020
2023,autarquia_municipal,DAEA - DEPARTAMENTO DE ÁGUA E ESGOTO DE ARAÇATUBA,14,1232431.77,0.00,0.00,1232431.77,PENDENTE,2022-04-28,32616,138020,TJSP DEPRE MOC,https://api.tjsp.jus.br/Handlers/Handler/FileFetch.ashx?codigo=138020
2023,autarquia_municipal,DAEM - DEPARTAMENTO DE ÁGUA E ESGOTO DE MARÍLIA,2,0.00,0.00,196638.93,196638.93,PENDENTE,2022-04-28,32616,138020,TJSP DEPRE MOC,https://api.tjsp.jus.br/Handlers/Handler/FileFetch.ashx?codigo=138020
2023,autarquia_municipal,DAERP - DEPARTAMENTO DE ÁGUA E ESGOTOS DE RIBEIRÃO PRETO,75,2155854.56,0.00,186519.95,2342374.51,PENDENTE,2022-04-28,32616,138020,TJSP DEPRE MOC,https://api.tjsp.jus.br/Handlers/Handler/FileFetch.ashx?codigo=138020
2023,autarquia_municipal,DIVINOLANDIAPREV - INSTITUTO DE PREV. DO MUN. DE DIVINOLÂNDIA,3,182138.57,0.00,0.00,182138.57,PENDENTE,2022-04-28,32616,138020,TJSP DEPRE MOC,https://api.tjsp.jus.br/Handlers/Handler/FileFetch.ashx?codigo=138020
2023,autarquia_municipal,FAE - CENTRO UNIV. FAC. ASS. DE ENS. DE SÃO JOÃO DA BOA VISTA,2,51924.57,0.00,0.00,51924.57,PENDENTE,2022-04-28,32616,138020,TJSP DEPRE MOC,https://api.tjsp.jus.br/Handlers/Handler/FileFetch.ashx?codigo=138020
2023,autarquia_municipal,FAPEN - FUNDO DE APOS. E PREV. MUNICIPAL DE CRAVINHOS,1,133224.54,0.00,0.00,133224.54,PENDENTE,2022-04-28,32616,138020,TJSP DEPRE MOC,https://api.tjsp.jus.br/Handlers/Handler/FileFetch.ashx?codigo=138020
2023,estadual,FAZENDA DO ESTADO DE SÃO PAULO,39794,3290049557.39,146759966.69,505891953.23,3942701477.31,PENDENTE,2022-04-28,32616,138020,TJSP DEPRE MOC,https://api.tjsp.jus.br/Handlers/Handler/FileFetch.ashx?codigo=138020
2023,autarquia_municipal,FIEB - FUNDAÇÃO INSTITUTO DE EDUCAÇÃO DE BARUERI,2,74991.51,0.00,761989.92,836981.43,PENDENTE,2022-04-28,32616,138020,TJSP DEPRE MOC,https://api.tjsp.jus.br/Handlers/Handler/FileFetch.ashx?codigo=138020
2023,autarquia_municipal,FMSSG - FUNDO MUNICIPAL DE SEGURIDADE SOCIAL DE GUARACI,1,142752.32,0.00,0.00,142752.32,PENDENTE,2022-04-28,32616,138020,TJSP DEPRE MOC,https://api.tjsp.jus.br/Handlers/Handler/FileFetch.ashx?codigo=138020
2023,autarquia_municipal,FUMEC CAMPINAS - FUNDAÇÃO MUNICIPAL P EDUCAÇÃO COMUNITÁRIA,1,66222.01,0.00,0.00,66222.01,PENDENTE,2022-04-28,32616,138020,TJSP DEPRE MOC,https://api.tjsp.jus.br/Handlers/Handler/FileFetch.ashx?codigo=138020
2023,autarquia_municipal,FUNDAÇÃO DE SEG. SOCIAL DOS FUNC. PÚBL. DO MUN. DE VOTORANTIM,1,447643.93,0.00,0.00,447643.93,PENDENTE,2022-04-28,32616,138020,TJSP DEPRE MOC,https://api.tjsp.jus.br/Handlers/Handler/FileFetch.ashx?codigo=138020
2023,autarquia_municipal,FUNDAÇÃO MUNICIPAL DE ENSINO SUPERIOR DE MARÍLIA,1,214470.35,0.00,0.00,214470.35,PENDENTE,2022-04-28,32616,138020,TJSP DEPRE MOC,https://api.tjsp.jus.br/Handlers/Handler/FileFetch.ashx?codigo=138020
2023,autarquia_municipal,FUNDART - FUNDAÇÃO DE ARTE E CULTURA DO MUN. DE ARARAQUARA,1,22886.36,0.00,0.00,22886.36,PENDENTE,2022-04-28,32616,138020,TJSP DEPRE MOC,https://api.tjsp.jus.br/Handlers/Handler/FileFetch.ashx?codigo=138020
2023,autarquia_municipal,FUNDO DE PREV. MUN. DOS SERV. PÚBL. DE RIO GRANDE DA SERRA,1,54981.48,0.00,0.00,54981.48,PENDENTE,2022-04-28,32616,138020,TJSP DEPRE MOC,https://api.tjsp.jus.br/Handlers/Handler/FileFetch.ashx?codigo=138020
2023,autarquia_municipal,FUNDO DE PREVIDÊNCIA MUNICIPAL DE ONDA VERDE,2,103844.43,0.00,0.00,103844.43,PENDENTE,2022-04-28,32616,138020,TJSP DEPRE MOC,https://api.tjsp.jus.br/Handlers/Handler/FileFetch.ashx?codigo=138020
2023,autarquia_municipal,FUNDO DE PREVIDÊNCIA SOCIAL DO MUNICÍPIO DE MIRA ESTRELA,1,20423.31,0.00,0.00,20423.31,PENDENTE,2022-04-28,32616,138020,TJSP DEPRE MOC,https://api.tjsp.jus.br/Handlers/Handler/FileFetch.ashx?codigo=138020
2023,autarquia_municipal,FUNGOTA ARARAQUARA - FUND. MUN. IRENE SIQUEIRA ALVES VOVÓ MOCI,1,71375.68,0.00,0.00,71375.68,PENDENTE,2022-04-28,32616,138020,TJSP DEPRE MOC,https://api.tjsp.jus.br/Handlers/Handler/FileFetch.ashx?codigo=138020
2023,autarquia_municipal,FUNPREV - FUNDAÇÃO DE PREV. DOS SERV. PÚBL. MUN. EFET. DE BAURU,2,238572.18,0.00,0.00,238572.18,PENDENTE,2022-04-28,32616,138020,TJSP DEPRE MOC,https://api.tjsp.jus.br/Handlers/Handler/FileFetch.ashx?codigo=138020
2023,autarquia_municipal,FUNSERV - FUND. DA SEG. SOCIAL DOS SERV. PÚBL. MUN. DE SOROCABA,11,2785076.92,0.00,0.00,2785076.92,PENDENTE,2022-04-28,32616,138020,TJSP DEPRE MOC,https://api.tjsp.jus.br/Handlers/Handler/FileFetch.ashx?codigo=138020
2023,autarquia_municipal,FUPREBEN - FUNDO DE PREV. E BEN. DOS SERV. PÚBL. DO MUN. DE VARG,1,94917.24,0.00,0.00,94917.24,PENDENTE,2022-04-28,32616,138020,TJSP DEPRE MOC,https://api.tjsp.jus.br/Handlers/Handler/FileFetch.ashx?codigo=138020
2023,autarquia_municipal,FUSAM - FUNDAÇÃO DE SAÚDE E ASSISTÊNCIA DO MUN. DE CAÇAPAVA,3,23810.09,0.00,257923.80,281733.89,PENDENTE,2022-04-28,32616,138020,TJSP DEPRE MOC,https://api.tjsp.jus.br/Handlers/Handler/FileFetch.ashx?codigo=138020
2023,autarquia_municipal,FUST - FUNDAÇÃO UNIVERSITÁRIA DE SAÚDE DE TAUBATÉ,4,34673.01,0.00,220327.32,255000.33,PENDENTE,2022-04-28,32616,138020,TJSP DEPRE MOC,https://api.tjsp.jus.br/Handlers/Handler/FileFetch.ashx?codigo=138020
2023,autarquia_municipal,GUAIRAPREV - FUNDO MUN. DE PREV. DOS SERV. PÚBL. MUN. DE GUAÍRA,1,496392.67,0.00,0.00,496392.67,PENDENTE,2022-04-28,32616,138020,TJSP DEPRE MOC,https://api.tjsp.jus.br/Handlers/Handler/FileFetch.ashx?codigo=138020
2023,municipal,GUARDA CIVIL MUNICIPAL DE RIBEIRÃO PRETO,1,65215.34,0.00,0.00,65215.34,PENDENTE,2022-04-28,32616,138020,TJSP DEPRE MOC,https://api.tjsp.jus.br/Handlers/Handler/FileFetch.ashx?codigo=138020
2023,autarquia_municipal,GUARUJÁ PREVIDÊNCIA,2,32177.48,0.00,0.00,32177.48,PENDENTE,2022-04-28,32616,138020,TJSP DEPRE MOC,https://api.tjsp.jus.br/Handlers/Handler/FileFetch.ashx?codigo=138020
2023,autarquia_municipal,HORTOPREV - INST. DE PREV. DOS SERV. PÚBL. MUN. DE HORTOLÂNDIA,2,270867.40,0.00,0.00,270867.40,PENDENTE,2022-04-28,32616,138020,TJSP DEPRE MOC,https://api.tjsp.jus.br/Handlers/Handler/FileFetch.ashx?codigo=138020
2023,municipal,HOSPITAL DO SERVIDOR PÚBLICO MUNICIPAL DE SÃO PAULO,3,104336.65,0.00,0.00,104336.65,PENDENTE,2022-04-28,32616,138020,TJSP DEPRE MOC,https://api.tjsp.jus.br/Handlers/Handler/FileFetch.ashx?codigo=138020
2023,municipal,HOSPITAL MUNICIPAL DR. MARIO GATTI - CAMPINAS,1,0.00,0.00,192232.82,192232.82,PENDENTE,2022-04-28,32616,138020,TJSP DEPRE MOC,https://api.tjsp.jus.br/Handlers/Handler/FileFetch.ashx?codigo=138020
2023,autarquia_municipal,IMASF - INST. MUN. ASSIST. SAÚDE FUNC. DE SÃO BERNARDO DO CAMPO,3,56432.89,0.00,56357.19,112790.08,PENDENTE,2022-04-28,32616,138020,TJSP DEPRE MOC,https://api.tjsp.jus.br/Handlers/Handler/FileFetch.ashx?codigo=138020
2023,autarquia_municipal,IMPRAL - INSTITUTO DE PREVIDÊNCIA MUNICIPAL DE ALTINÓPOLIS,1,16966.85,0.00,0.00,16966.85,PENDENTE,2022-04-28,32616,138020,TJSP DEPRE MOC,https://api.tjsp.jus.br/Handlers/Handler/FileFetch.ashx?codigo=138020
2023,autarquia_municipal,IMPREV - INSTITUTO MUNICIPAL DE PREV. SOCIAL DE QUATÁ,1,119454.10,0.00,0.00,119454.10,PENDENTE,2022-04-28,32616,138020,TJSP DEPRE MOC,https://api.tjsp.jus.br/Handlers/Handler/FileFetch.ashx?codigo=138020
2023,autarquia_municipal,IMSS - INST. MUN. DE SEGURIDADE SOCIAL DE PARAGUAÇU PAULISTA,4,563851.65,0.00,0.00,563851.65,PENDENTE,2022-04-28,32616,138020,TJSP DEPRE MOC,https://api.tjsp.jus.br/Handlers/Handler/FileFetch.ashx?codigo=138020
2023,autarquia_municipal,IMSS - INSTITUTO MUNICIPAL DE SEGURIDADE SOCIAL DE ARAÇARIGUAMA,1,240147.99,0.00,0.00,240147.99,PENDENTE,2022-04-28,32616,138020,TJSP DEPRE MOC,https://api.tjsp.jus.br/Handlers/Handler/FileFetch.ashx?codigo=138020
2023,federal,INSS - INSTITUTO NACIONAL DO SEGURO SOCIAL,5353,730615348.93,0.00,0.00,730615348.93,PENDENTE,2022-04-28,32616,138020,TJSP DEPRE MOC,https://api.tjsp.jus.br/Handlers/Handler/FileFetch.ashx?codigo=138020
2023,autarquia_municipal,INSTITUTO DE PREV. DO SERV. PÚBL. DO MUNIC. DE CÂNDIDO MOTA,1,29031.17,0.00,0.00,29031.17,PENDENTE,2022-04-28,32616,138020,TJSP DEPRE MOC,https://api.tjsp.jus.br/Handlers/Handler/FileFetch.ashx?codigo=138020
2023,autarquia_municipal,INSTITUTO DE PREV. DOS SERV. PÚBL. DO MUN. DE ORLÂNDIA,1,11256.83,0.00,0.00,11256.83,PENDENTE,2022-04-28,32616,138020,TJSP DEPRE MOC,https://api.tjsp.jus.br/Handlers/Handler/FileFetch.ashx?codigo=138020
2023,autarquia_municipal,INSTITUTO DE PREVIDÊNCIA MUNICIPAL DE GENERAL SALGADO,5,139867.88,0.00,0.00,139867.88,PENDENTE,2022-04-28,32616,138020,TJSP DEPRE MOC,https://api.tjsp.jus.br/Handlers/Handler/FileFetch.ashx?codigo=138020
2023,autarquia_municipal,INSTITUTO DE PREVIDÊNCIA MUNICIPAL DE MOGI DAS CRUZES,1,85907.36,0.00,0.00,85907.36,PENDENTE,2022-04-28,32616,138020,TJSP DEPRE MOC,https://api.tjsp.jus.br/Handlers/Handler/FileFetch.ashx?codigo=138020
2023,autarquia_municipal,IPASP - INST. DE PREV. E ASSIST. AOS SERV. PÚBL. MUN. DE JABORANDI,2,184203.07,0.00,0.00,184203.07,PENDENTE,2022-04-28,32616,138020,TJSP DEPRE MOC,https://api.tjsp.jus.br/Handlers/Handler/FileFetch.ashx?codigo=138020
2023,autarquia_municipal,IPASP - INST. DE PREV. E ASSIST. SOCIAL DOS FUNC. MUN. DE PIRACICABA,5,750209.15,0.00,0.00,750209.15,PENDENTE,2022-04-28,32616,138020,TJSP DEPRE MOC,https://api.tjsp.jus.br/Handlers/Handler/FileFetch.ashx?codigo=138020
2023,autarquia_municipal,IPEM - INSTITUTO DE PREVIDÊNCIA MUNICIPAL DE MIRANDÓPOLIS,1,14138.12,0.00,0.00,14138.12,PENDENTE,2022-04-28,32616,138020,TJSP DEPRE MOC,https://api.tjsp.jus.br/Handlers/Handler/FileFetch.ashx?codigo=138020
2023,autarquia_municipal,IPM - INSTITUTO DE PREVID. DOS MUNICIPIÁRIOS DE RIBEIRÃO PRETO,250,22431769.35,0.00,0.00,22431769.35,PENDENTE,2022-04-28,32616,138020,TJSP DEPRE MOC,https://api.tjsp.jus.br/Handlers/Handler/FileFetch.ashx?codigo=138020
2023,autarquia_municipal,IPMB - INSTITUTO DE PREVIDÊNCIA MUNICIPAL DE BARRETOS,80,4455165.73,0.00,0.00,4455165.73,PENDENTE,2022-04-28,32616,138020,TJSP DEPRE MOC,https://api.tjsp.jus.br/Handlers/Handler/FileFetch.ashx?codigo=138020
2023,autarquia_municipal,IPMCR - INSTITUTO DE PREV. DO MUN. DE CÂNDIDO RODRIGUES,1,29245.90,0.00,0.00,29245.90,PENDENTE,2022-04-28,32616,138020,TJSP DEPRE MOC,https://api.tjsp.jus.br/Handlers/Handler/FileFetch.ashx?codigo=138020
2023,autarquia_municipal,IPMI - INSTITUTO DE PREVIDÊNCIA MUNICIPAL DE ITAPEVA,3,174716.98,0.00,0.00,174716.98,PENDENTE,2022-04-28,32616,138020,TJSP DEPRE MOC,https://api.tjsp.jus.br/Handlers/Handler/FileFetch.ashx?codigo=138020
2023,autarquia_municipal,IPMJ - INSTITUTO DE PREVIDÊNCIA DO MUNICÍPIO DE JACAREÍ,1,59885.28,0.00,0.00,59885.28,PENDENTE,2022-04-28,32616,138020,TJSP DEPRE MOC,https://api.tjsp.jus.br/Handlers/Handler/FileFetch.ashx?codigo=138020
2023,autarquia_municipal,IPML - INSTITUTO DE PREVIDÊNCIA MUNICIPAL DE LIMEIRA,9,2758178.06,0.00,0.00,2758178.06,PENDENTE,2022-04-28,32616,138020,TJSP DEPRE MOC,https://api.tjsp.jus.br/Handlers/Handler/FileFetch.ashx?codigo=138020
2023,autarquia_municipal,IPMO - INSTITUTO DE PREV. DOS SERV. PÚBL. DO MUN. DE OURINHOS,2,237698.52,0.00,0.00,237698.52,PENDENTE,2022-04-28,32616,138020,TJSP DEPRE MOC,https://api.tjsp.jus.br/Handlers/Handler/FileFetch.ashx?codigo=138020
2023,autarquia_municipal,IPMT - INSTITUTO DE PREVIDÊNCIA DO MUNICÍPIO DE TAUBATÉ,13,887117.79,0.00,0.00,887117.79,PENDENTE,2022-04-28,32616,138020,TJSP DEPRE MOC,https://api.tjsp.jus.br/Handlers/Handler/FileFetch.ashx?codigo=138020
2023,autarquia_municipal,IPRC - INSTITUTO DE PREVIDÊNCIA DO MUNICÍPIO DE RIO CLARO,3,366170.26,0.00,0.00,366170.26,PENDENTE,2022-04-28,32616,138020,TJSP DEPRE MOC,https://api.tjsp.jus.br/Handlers/Handler/FileFetch.ashx?codigo=138020
2023,autarquia_municipal,IPREF - INSTITUTO DE PREV. DOS FUNC. PÚBL. MUN. DE GUARULHOS,2,572703.94,0.00,0.00,572703.94,PENDENTE,2022-04-28,32616,138020,TJSP DEPRE MOC,https://api.tjsp.jus.br/Handlers/Handler/FileFetch.ashx?codigo=138020
2023,autarquia_municipal,IPREJAN - INSTITUTO DE PREVIDÊNCIA MUNICIPAL DE JANDIRA,12,741525.40,0.00,0.00,741525.40,PENDENTE,2022-04-28,32616,138020,TJSP DEPRE MOC,https://api.tjsp.jus.br/Handlers/Handler/FileFetch.ashx?codigo=138020
2023,autarquia_municipal,IPREJUN - INSTITUTO DE PREV. DO MUNICÍPIO DE JUNDIAÍ,5,687743.96,0.00,0.00,687743.96,PENDENTE,2022-04-28,32616,138020,TJSP DEPRE MOC,https://api.tjsp.jus.br/Handlers/Handler/FileFetch.ashx?codigo=138020
2023,autarquia_municipal,IPREM - INST. DE PREV. SOC. SERV. PÚBL. DO MUN. DE CERQUEIRA CÉSAR,1,98418.74,0.00,0.00,98418.74,PENDENTE,2022-04-28,32616,138020,TJSP DEPRE MOC,https://api.tjsp.jus.br/Handlers/Handler/FileFetch.ashx?codigo=138020
2023,autarquia_municipal,IPREM - INSTITUTO DE PREV. E ASSIST. SOCIAL DO MUN. DE GASTÃO VIDIG,1,61132.74,0.00,0.00,61132.74,PENDENTE,2022-04-28,32616,138020,TJSP DEPRE MOC,https://api.tjsp.jus.br/Handlers/Handler/FileFetch.ashx?codigo=138020
2023,autarquia_municipal,IPREM - INSTITUTO DE PREV. MUNICIPAL DE FERNANDÓPOLIS,12,137237.07,0.00,0.00,137237.07,PENDENTE,2022-04-28,32616,138020,TJSP DEPRE MOC,https://api.tjsp.jus.br/Handlers/Handler/FileFetch.ashx?codigo=138020
2023,autarquia_municipal,IPREM - INSTITUTO DE PREVIDÊNCIA MUNICIPAL DE SÃO MANUEL,1,31169.42,0.00,0.00,31169.42,PENDENTE,2022-04-28,32616,138020,TJSP DEPRE MOC,https://api.tjsp.jus.br/Handlers/Handler/FileFetch.ashx?codigo=138020
2023,autarquia_municipal,IPREM SEVERÍNIA - INST. DE PREV. MUN. DE SEVERÍNIA,1,7884.93,0.00,0.00,7884.93,PENDENTE,2022-04-28,32616,138020,TJSP DEPRE MOC,https://api.tjsp.jus.br/Handlers/Handler/FileFetch.ashx?codigo=138020
2023,autarquia_municipal,IPREMM - INSTITUTO DE PREVIDÊNCIA MUNICIPAL DE MARÍLIA,11,972431.95,0.00,0.00,972431.95,PENDENTE,2022-04-28,32616,138020,TJSP DEPRE MOC,https://api.tjsp.jus.br/Handlers/Handler/FileFetch.ashx?codigo=138020
2023,autarquia_municipal,IPREMU - INSTITUTO DE PREVIDÊNCIA MUNICIPAL DE URÂNIA,1,10706.35,0.00,0.00,10706.35,PENDENTE,2022-04-28,32616,138020,TJSP DEPRE MOC,https://api.tjsp.jus.br/Handlers/Handler/FileFetch.ashx?codigo=138020
2023,autarquia_municipal,IPRESB - INST. DE PREV. SOCIAL DOS SERV. MUN. DE BARUERI,4,1088153.89,0.00,0.00,1088153.89,PENDENTE,2022-04-28,32616,138020,TJSP DEPRE MOC,https://api.tjsp.jus.br/Handlers/Handler/FileFetch.ashx?codigo=138020
2023,autarquia_municipal,IPREVEN - INSTITUTO DE PREVID. MUNICIPAL DE PRESIDENTE VENCESLAU,2,69967.42,0.00,0.00,69967.42,PENDENTE,2022-04-28,32616,138020,TJSP DEPRE MOC,https://api.tjsp.jus.br/Handlers/Handler/FileFetch.ashx?codigo=138020
2023,autarquia_municipal,IPREVSANTOS - INST. DE PREV. SOC. DOS SERV. PÚBL. MUN. DE SANTOS,47,2304828.19,0.00,0.00,2304828.19,PENDENTE,2022-04-28,32616,138020,TJSP DEPRE MOC,https://api.tjsp.jus.br/Handlers/Handler/FileFetch.ashx?codigo=138020
2023,autarquia_municipal,IPSJBV - INST. DE PREV. SERV. PÚBL. MUN. DE SÃO JOÃO DA BOA VISTA,28,1335722.74,0.00,0.00,1335722.74,PENDENTE,2022-04-28,32616,138020,TJSP DEPRE MOC,https://api.tjsp.jus.br/Handlers/Handler/FileFetch.ashx?codigo=138020
2023,autarquia_municipal,IPSM - INSTITUTO DE PREV. DO SERV. MUN. DE SÃO JOSÉ DOS CAMPOS,67,4709793.22,0.00,0.00,4709793.22,PENDENTE,2022-04-28,32616,138020,TJSP DEPRE MOC,https://api.tjsp.jus.br/Handlers/Handler/FileFetch.ashx?codigo=138020
2023,autarquia_municipal,IPSPMO - INSTITUTO DE PREV. DOS SERV. PÚBL. MUN. DE OLÍMPIA,2,118088.35,0.00,0.00,118088.35,PENDENTE,2022-04-28,32616,138020,TJSP DEPRE MOC,https://api.tjsp.jus.br/Handlers/Handler/FileFetch.ashx?codigo=138020
2023,autarquia_municipal,PAULINIAPREV - INST. DE PREV. DOS FUNC. PÚBL. DO MUN. DE PAULÍNIA,1,104451.73,0.00,0.00,104451.73,PENDENTE,2022-04-28,32616,138020,TJSP DEPRE MOC,https://api.tjsp.jus.br/Handlers/Handler/FileFetch.ashx?codigo=138020
2023,autarquia_municipal,PERUIBEPREV - INST. DE PREV. MUN. DE PERUÍBE,1,43047.63,0.00,0.00,43047.63,PENDENTE,2022-04-28,32616,138020,TJSP DEPRE MOC,https://api.tjsp.jus.br/Handlers/Handler/FileFetch.ashx?codigo=138020
2023,autarquia_municipal,PREFEITURA MUNICIPAL DE ADAMANTINA,5,385262.67,0.00,70005.19,455267.86,PENDENTE,2022-04-28,32616,138020,TJSP DEPRE MOC,https://api.tjsp.jus.br/Handlers/Handler/FileFetch.ashx?codigo=138020
2023,autarquia_municipal,PREFEITURA MUNICIPAL DE AGUAÍ,3,11682.22,165770.90,72967.29,250420.41,PENDENTE,2022-04-28,32616,138020,TJSP DEPRE MOC,https://api.tjsp.jus.br/Handlers/Handler/FileFetch.ashx?codigo=138020
2023,autarquia_municipal,PREFEITURA MUNICIPAL DE ÁGUAS DA PRATA,5,127579.05,0.00,10289.52,137868.57,PENDENTE,2022-04-28,32616,138020,TJSP DEPRE MOC,https://api.tjsp.jus.br/Handlers/Handler/FileFetch.ashx?codigo=138020
2023,autarquia_municipal,PREFEITURA MUNICIPAL DE ÁGUAS DE LINDÓIA,6,136802.81,0.00,669970.44,806773.25,PENDENTE,2022-04-28,32616,138020,TJSP DEPRE MOC,https://api.tjsp.jus.br/Handlers/Handler/FileFetch.ashx?codigo=138020
2023,autarquia_municipal,PREFEITURA MUNICIPAL DE ÁGUAS DE SANTA BÁRBARA,3,18049.36,0.00,215666.68,233716.04,PENDENTE,2022-04-28,32616,138020,TJSP DEPRE MOC,https://api.tjsp.jus.br/Handlers/Handler/FileFetch.ashx?codigo=138020
2023,autarquia_municipal,PREFEITURA MUNICIPAL DE ÁGUAS DE SÃO PEDRO,3,57170.42,0.00,106096.33,163266.75,PENDENTE,2022-04-28,32616,138020,TJSP DEPRE MOC,https://api.tjsp.jus.br/Handlers/Handler/FileFetch.ashx?codigo=138020
2023,autarquia_municipal,PREFEITURA MUNICIPAL DE AGUDOS,3,0.00,0.00,14206007.98,14206007.98,PENDENTE,2022-04-28,32616,138020,TJSP DEPRE MOC,https://api.tjsp.jus.br/Handlers/Handler/FileFetch.ashx?codigo=138020
2023,autarquia_municipal,PREFEITURA MUNICIPAL DE ALAMBARI,3,32138.47,0.00,90427.24,122565.71,PENDENTE,2022-04-28,32616,138020,TJSP DEPRE MOC,https://api.tjsp.jus.br/Handlers/Handler/FileFetch.ashx?codigo=138020
