UO_Cadastradora_Codigo;UO_Cadastradora_Nome;UO_Devedora_Codigo;UO_Devedora_Nome;Ano;Precatorio;Tipo_Causa;Valor_RS
10101;Supremo Tribunal Federal;71103;EFU - Sentenças Judiciais;2024;01;ALIMENTAR;1161634
10101;Supremo Tribunal Federal;71103;EFU - Sentenças Judiciais;2024;02;ALIMENTAR;129070
10101;Supremo Tribunal Federal;71103;EFU - Sentenças Judiciais;2025;03;ALIMENTAR;5374210
10101;Supremo Tribunal Federal;71103;EFU - Sentenças Judiciais;2025;04;ALIMENTAR;1022975
10101;Supremo Tribunal Federal;71103;EFU - Sentenças Judiciais;2025;05;ALIMENTAR;511488
10101;Supremo Tribunal Federal;71103;EFU - Sentenças Judiciais;2025;06;ALIMENTAR;320049
10101;Supremo Tribunal Federal;71103;EFU - Sentenças Judiciais;2025;07;COMUM - FUNDEF;561755825
10101;Supremo Tribunal Federal;71103;EFU - Sentenças Judiciais;2025;08;COMUM - ITR;1061306
10101;Supremo Tribunal Federal;71103;EFU - Sentenças Judiciais;2025;09;COMUM;3817407
10101;Supremo Tribunal Federal;71103;EFU - Sentenças Judiciais;2025;10;COMUM;11001721
10101;Supremo Tribunal Federal;71103;EFU - Sentenças Judiciais;2025;11;COMUM;15632135
10101;Supremo Tribunal Federal;71103;EFU - Sentenças Judiciais;2025;12;COMUM;6157399
10101;Supremo Tribunal Federal;71103;EFU - Sentenças Judiciais;2025;13;COMUM;6157399
10101;Supremo Tribunal Federal;71103;EFU - Sentenças Judiciais;2025;14;COMUM;22678422
10101;Supremo Tribunal Federal;71103;EFU - Sentenças Judiciais;2025;15;COMUM;4681024
10101;Supremo Tribunal Federal;71103;EFU - Sentenças Judiciais;2025;16;COMUM;5285462
10101;Supremo Tribunal Federal;71103;EFU - Sentenças Judiciais;2025;17;COMUM;1321365
10101;Supremo Tribunal Federal;71103;EFU - Sentenças Judiciais;2025;18;COMUM;1321365
10101;Supremo Tribunal Federal;71103;EFU - Sentenças Judiciais;2025;19;COMUM;1321365
10101;Supremo Tribunal Federal;71103;EFU - Sentenças Judiciais;2025;20;COMUM;1321365
10101;Supremo Tribunal Federal;71103;EFU - Sentenças Judiciais;2025;21;COMUM;1028211
10101;Supremo Tribunal Federal;71103;EFU - Sentenças Judiciais;2025;22;COMUM;1028211
10101;Supremo Tribunal Federal;71103;EFU - Sentenças Judiciais;2025;23;COMUM;10681803
10101;Supremo Tribunal Federal;71103;EFU - Sentenças Judiciais;2025;24;COMUM;1166998
10101;Supremo Tribunal Federal;71103;EFU - Sentenças Judiciais;2025;25;COMUM;1166998
10101;Supremo Tribunal Federal;71103;EFU - Sentenças Judiciais;2025;26;COMUM;1166998
10101;Supremo Tribunal Federal;71103;EFU - Sentenças Judiciais;2025;27;COMUM;1166998
10101;Supremo Tribunal Federal;71103;EFU - Sentenças Judiciais;2025;28;COMUM;1106776
10101;Supremo Tribunal Federal;71103;EFU - Sentenças Judiciais;2025;29;COMUM;368925
10101;Supremo Tribunal Federal;71103;EFU - Sentenças Judiciais;2025;30;COMUM;368925
10101;Supremo Tribunal Federal;71103;EFU - Sentenças Judiciais;2025;31;COMUM;368925
10101;Supremo Tribunal Federal;71103;EFU - Sentenças Judiciais;2025;32;COMUM;1153601
11101;Superior Tribunal de Justiça;22101;M. Ag., Pec. e Abastecimento;2025;12969;Administrativo - Servidor Público Civil - Sistema Remuneratório e Benefícios;205184
11101;Superior Tribunal de Justiça;22101;M. Ag., Pec. e Abastecimento;2025;12970;Administrativo - Servidor Público Civil - Sistema Remuneratório e Benefícios;411397
11101;Superior Tribunal de Justiça;22101;M. Ag., Pec. e Abastecimento;2025;12971;Administrativo - Servidor Público Civil - Sistema Remuneratório e Benefícios;411397
11101;Superior Tribunal de Justiça;22101;M. Ag., Pec. e Abastecimento;2025;12972;Administrativo - Servidor Público Civil - Sistema Remuneratório e Benefícios;388588
11101;Superior Tribunal de Justiça;22101;M. Ag., Pec. e Abastecimento;2025;12973;Administrativo - Servidor Público Civil - Sistema Remuneratório e Benefícios;367129
11101;Superior Tribunal de Justiça;22101;M. Ag., Pec. e Abastecimento;2025;12974;Administrativo - Servidor Público Civil - Sistema Remuneratório e Benefícios;172952
11101;Superior Tribunal de Justiça;22101;M. Ag., Pec. e Abastecimento;2025;12975;Administrativo - Servidor Público Civil - Sistema Remuneratório e Benefícios;185716
11101;Superior Tribunal de Justiça;22101;M. Ag., Pec. e Abastecimento;2025;12976;Administrativo - Servidor Público Civil - Sistema Remuneratório e Benefícios;402251
11101;Superior Tribunal de Justiça;22101;M. Ag., Pec. e Abastecimento;2025;12977;Administrativo - Servidor Público Civil - Sistema Remuneratório e Benefícios;369979
11101;Superior Tribunal de Justiça;25101;M. da Fazenda;2024;12311;Administrativo - Servidor Público Civil - Reajustes de Remuneração, Proventos ou Pensão;93941
11101;Superior Tribunal de Justiça;25101;M. da Fazenda;2024;12312;Administrativo - Servidor Público Civil - Reajustes de Remuneração, Proventos ou Pensão;93374
11101;Superior Tribunal de Justiça;25101;M. da Fazenda;2024;12313;Administrativo - Servidor Público Civil - Reajustes de Remuneração, Proventos ou Pensão;93107
11101;Superior Tribunal de Justiça;25101;M. da Fazenda;2024;12322;Administrativo - Servidor Público Civil - Reajustes de Remuneração, Proventos ou Pensão;94348
11101;Superior Tribunal de Justiça;25101;M. da Fazenda;2024;12324;Administrativo - Servidor Público Civil - Reajustes de Remuneração, Proventos ou Pensão;97450
11101;Superior Tribunal de Justiça;25101;M. da Fazenda;2024;12328;Administrativo - Servidor Público Civil - Reajustes de Remuneração, Proventos ou Pensão;95541
11101;Superior Tribunal de Justiça;25101;M. da Fazenda;2024;12329;Administrativo - Servidor Público Civil - Reajustes de Remuneração, Proventos ou Pensão;93330
11101;Superior Tribunal de Justiça;25101;M. da Fazenda;2024;12334;Administrativo - Servidor Público Civil - Reajustes de Remuneração, Proventos ou Pensão;96852
11101;Superior Tribunal de Justiça;25101;M. da Fazenda;2024;12335;Administrativo - Militar - Pensão;1073772
11101;Superior Tribunal de Justiça;25101;M. da Fazenda;2024;12336;Administrativo - Militar - Pensão;993629
11101;Superior Tribunal de Justiça;25101;M. da Fazenda;2024;12337;Administrativo - Militar - Pensão;1556851
11101;Superior Tribunal de Justiça;25101;M. da Fazenda;2024;12338;Administrativo - Militar - Pensão;1319817
11101;Superior Tribunal de Justiça;25101;M. da Fazenda;2024;12352;Administrativo - Servidor Público Civil - Reajustes de Remuneração, Proventos ou Pensão;39360
11101;Superior Tribunal de Justiça;25101;M. da Fazenda;2024;12353;Administrativo - Servidor Público Civil - Reajustes de Remuneração, Proventos ou Pensão;85655
11101;Superior Tribunal de Justiça;25101;M. da Fazenda;2024;12354;Administrativo - Servidor Público Civil - Reajustes de Remuneração, Proventos ou Pensão;62598
11101;Superior Tribunal de Justiça;25101;M. da Fazenda;2024;12355;Administrativo - Servidor Público Civil - Reajustes de Remuneração, Proventos ou Pensão;32962
11101;Superior Tribunal de Justiça;25101;M. da Fazenda;2024;12356;Administrativo - Servidor Público Civil - Reajustes de Remuneração, Proventos ou Pensão;42872
11101;Superior Tribunal de Justiça;25101;M. da Fazenda;2024;12357;Administrativo - Servidor Público Civil - Reajustes de Remuneração, Proventos ou Pensão;69639
11101;Superior Tribunal de Justiça;25101;M. da Fazenda;2024;12358;Administrativo - Servidor Público Civil - Reajustes de Remuneração, Proventos ou Pensão;70545
11101;Superior Tribunal de Justiça;25101;M. da Fazenda;2024;12359;Administrativo - Servidor Público Civil - Reajustes de Remuneração, Proventos ou Pensão;35302
11101;Superior Tribunal de Justiça;25101;M. da Fazenda;2024;12360;Administrativo - Servidor Público Civil - Reajustes de Remuneração, Proventos ou Pensão;32838
11101;Superior Tribunal de Justiça;25101;M. da Fazenda;2024;12361;Administrativo - Servidor Público Civil - Reajustes de Remuneração, Proventos ou Pensão;68498
11101;Superior Tribunal de Justiça;25101;M. da Fazenda;2024;12362;Administrativo - Servidor Público Civil - Reajustes de Remuneração, Proventos ou Pensão;44960
11101;Superior Tribunal de Justiça;25101;M. da Fazenda;2024;12363;Administrativo - Servidor Público Civil - Reajustes de Remuneração, Proventos ou Pensão;66342
11101;Superior Tribunal de Justiça;25101;M. da Fazenda;2024;12364;Administrativo - Servidor Público Civil - Reajustes de Remuneração, Proventos ou Pensão;128478
11101;Superior Tribunal de Justiça;25101;M. da Fazenda;2024;12365;Administrativo - Servidor Público Civil - Reajustes de Remuneração, Proventos ou Pensão;36272
11101;Superior Tribunal de Justiça;25101;M. da Fazenda;2024;12366;Administrativo - Servidor Público Civil - Reajustes de Remuneração, Proventos ou Pensão;72964
11101;Superior Tribunal de Justiça;25101;M. da Fazenda;2024;12367;Administrativo - Servidor Público Civil - Reajustes de Remuneração, Proventos ou Pensão;67200
11101;Superior Tribunal de Justiça;25101;M. da Fazenda;2024;12386;Administrativo - Militar - Pensão;176502
11101;Superior Tribunal de Justiça;25101;M. da Fazenda;2024;12396;Administrativo - Servidor Público Civil - Reajustes de Remuneração, Proventos ou Pensão;91021
11101;Superior Tribunal de Justiça;25101;M. da Fazenda;2024;12414;Administrativo - Servidor Público Civil - Reajustes de Remuneração, Proventos ou Pensão;91003
11101;Superior Tribunal de Justiça;25101;M. da Fazenda;2024;12439;Administrativo - Servidor Público Civil - Reajustes de Remuneração, Proventos ou Pensão;91114
11101;Superior Tribunal de Justiça;25101;M. da Fazenda;2024;12440;Administrativo - Militar - Pensão;121662
11101;Superior Tribunal de Justiça;25101;M. da Fazenda;2024;12454;Administrativo - Servidor Público Civil - Reajustes de Remuneração, Proventos ou Pensão;94207
11101;Superior Tribunal de Justiça;25101;M. da Fazenda;2024;12456;Administrativo - Servidor Público Civil - Reajustes de Remuneração, Proventos ou Pensão;91337
11101;Superior Tribunal de Justiça;25101;M. da Fazenda;2024;12457;Administrativo - Servidor Público Civil - Reajustes de Remuneração, Proventos ou Pensão;96926
11101;Superior Tribunal de Justiça;25101;M. da Fazenda;2024;12458;Administrativo - Servidor Público Civil - Reajustes de Remuneração, Proventos ou Pensão;108467
11101;Superior Tribunal de Justiça;25101;M. da Fazenda;2024;12459;Administrativo - Servidor Público Civil - Reajustes de Remuneração, Proventos ou Pensão;117947
11101;Superior Tribunal de Justiça;25101;M. da Fazenda;2024;12461;Administrativo - Servidor Público Civil - Reajustes de Remuneração, Proventos ou Pensão;117584
11101;Superior Tribunal de Justiça;25101;M. da Fazenda;2024;12477;Administrativo - Servidor Público Civil - Reajustes de Remuneração, Proventos ou Pensão;106857
11101;Superior Tribunal de Justiça;25101;M. da Fazenda;2024;12478;Administrativo - Servidor Público Civil - Reajustes de Remuneração, Proventos ou Pensão;112300
11101;Superior Tribunal de Justiça;25101;M. da Fazenda;2024;12483;Administrativo - Servidor Público Civil - Reajustes de Remuneração, Proventos ou Pensão;90830
11101;Superior Tribunal de Justiça;25101;M. da Fazenda;2024;12531;Administrativo - Servidor Público Civil - Reajustes de Remuneração, Proventos ou Pensão;111518
11101;Superior Tribunal de Justiça;25101;M. da Fazenda;2024;12542;Administrativo - Servidor Público Civil - Reajustes de Remuneração, Proventos ou Pensão;89856
11101;Superior Tribunal de Justiça;25101;M. da Fazenda;2024;12550;Administrativo - Servidor Público Civil - Reajustes de Remuneração, Proventos ou Pensão;107338
11101;Superior Tribunal de Justiça;25101;M. da Fazenda;2024;12561;Administrativo - Servidor Público Civil - Reajustes de Remuneração, Proventos ou Pensão;116536
11101;Superior Tribunal de Justiça;25101;M. da Fazenda;2024;12562;Administrativo - Servidor Público Civil - Reajustes de Remuneração, Proventos ou Pensão;91452
11101;Superior Tribunal de Justiça;25101;M. da Fazenda;2024;12563;Administrativo - Servidor Público Civil - Reajustes de Remuneração, Proventos ou Pensão;95966
11101;Superior Tribunal de Justiça;25101;M. da Fazenda;2024;12564;Administrativo - Servidor Público Civil - Reajustes de Remuneração, Proventos ou Pensão;90926
11101;Superior Tribunal de Justiça;25101;M. da Fazenda;2024;12565;Administrativo - Servidor Público Civil - Reajustes de Remuneração, Proventos ou Pensão;92600
11101;Superior Tribunal de Justiça;25101;M. da Fazenda;2024;12572;Administrativo - Servidor Público Civil - Reajustes de Remuneração, Proventos ou Pensão;94535
11101;Superior Tribunal de Justiça;25101;M. da Fazenda;2024;12573;Administrativo - Servidor Público Civil - Reajustes de Remuneração, Proventos ou Pensão;89874
11101;Superior Tribunal de Justiça;25101;M. da Fazenda;2024;12574;Administrativo - Servidor Público Civil - Reajustes de Remuneração, Proventos ou Pensão;100000
11101;Superior Tribunal de Justiça;25101;M. da Fazenda;2024;12596;Administrativo - Servidor Público Civil - Reajustes de Remuneração, Proventos ou Pensão;88630
11101;Superior Tribunal de Justiça;25101;M. da Fazenda;2024;12599;Administrativo - Servidor Público Civil - Reajustes de Remuneração, Proventos ou Pensão;154165
11101;Superior Tribunal de Justiça;25101;M. da Fazenda;2024;12600;Administrativo - Servidor Público Civil - Reajustes de Remuneração, Proventos ou Pensão;92981
11101;Superior Tribunal de Justiça;25101;M. da Fazenda;2024;12605;Administrativo - Servidor Público Civil - Reajustes de Remuneração, Proventos ou Pensão;91739
11101;Superior Tribunal de Justiça;25101;M. da Fazenda;2024;12620;Administrativo - Servidor Público Civil - Reajustes de Remuneração, Proventos ou Pensão;91955
11101;Superior Tribunal de Justiça;25101;M. da Fazenda;2024;12621;Administrativo - Servidor Público Civil - Reajustes de Remuneração, Proventos ou Pensão;92065
11101;Superior Tribunal de Justiça;25101;M. da Fazenda;2024;12622;Administrativo - Servidor Público Civil - Reajustes de Remuneração, Proventos ou Pensão;90442
11101;Superior Tribunal de Justiça;25101;M. da Fazenda;2024;12623;Administrativo - Servidor Público Civil - Reajustes de Remuneração, Proventos ou Pensão;95270
11101;Superior Tribunal de Justiça;25101;M. da Fazenda;2024;12624;Administrativo - Servidor Público Civil - Reajustes de Remuneração, Proventos ou Pensão;88343
11101;Superior Tribunal de Justiça;25101;M. da Fazenda;2024;12625;Administrativo - Servidor Público Civil - Reajustes de Remuneração, Proventos ou Pensão;122232
11101;Superior Tribunal de Justiça;25101;M. da Fazenda;2024;12626;Administrativo - Servidor Público Civil - Reajustes de Remuneração, Proventos ou Pensão;101799
11101;Superior Tribunal de Justiça;25101;M. da Fazenda;2024;12627;Administrativo - Servidor Público Civil - Reajustes de Remuneração, Proventos ou Pensão;89217
11101;Superior Tribunal de Justiça;25101;M. da Fazenda;2024;12628;Administrativo - Servidor Público Civil - Reajustes de Remuneração, Proventos ou Pensão;88906
11101;Superior Tribunal de Justiça;25101;M. da Fazenda;2024;12630;Administrativo - Servidor Público Civil - Reajustes de Remuneração, Proventos ou Pensão;90643
11101;Superior Tribunal de Justiça;25101;M. da Fazenda;2024;12631;Administrativo - Servidor Público Civil - Reajustes de Remuneração, Proventos ou Pensão;111395
11101;Superior Tribunal de Justiça;25101;M. da Fazenda;2024;12693;Administrativo - Garantias Constitucionais - Anistia Política (PRINCIPAL);411842
11101;Superior Tribunal de Justiça;25101;M. da Fazenda;2024;12700;Administrativo - Servidor Público Civil - Reajustes de Remuneração, Proventos ou Pensão;98668
11101;Superior Tribunal de Justiça;25101;M. da Fazenda;2024;12715;Administrativo - Servidor Público Civil - Reajustes de Remuneração, Proventos ou Pensão;117132
11101;Superior Tribunal de Justiça;25101;M. da Fazenda;2024;12716;Administrativo - Servidor Público Civil - Reajustes de Remuneração, Proventos ou Pensão;137682
11101;Superior Tribunal de Justiça;25101;M. da Fazenda;2024;12717;Administrativo - Servidor Público Civil - Reajustes de Remuneração, Proventos ou Pensão;103611
11101;Superior Tribunal de Justiça;25101;M. da Fazenda;2024;12718;Administrativo - Servidor Público Civil - Reajustes de Remuneração, Proventos ou Pensão;105227
11101;Superior Tribunal de Justiça;25101;M. da Fazenda;2024;12735;Administrativo - Servidor Público Civil - Reajustes de Remuneração, Proventos ou Pensão;107065
11101;Superior Tribunal de Justiça;25101;M. da Fazenda;2024;12756;Administrativo - Servidor Público Civil - Reajustes de Remuneração, Proventos ou Pensão;87741
11101;Superior Tribunal de Justiça;25101;M. da Fazenda;2024;12805;Administrativo - Servidor Público Civil - Reajustes de Remuneração, Proventos ou Pensão;109108
11101;Superior Tribunal de Justiça;25101;M. da Fazenda;2024;12809;Administrativo - Servidor Público Civil - Reajustes de Remuneração, Proventos ou Pensão;87725
11101;Superior Tribunal de Justiça;25101;M. da Fazenda;2024;12810;Administrativo - Servidor Público Civil - Reajustes de Remuneração, Proventos ou Pensão;111223
11101;Superior Tribunal de Justiça;25101;M. da Fazenda;2024;12811;Administrativo - Servidor Público Civil - Reajustes de Remuneração, Proventos ou Pensão;88812
11101;Superior Tribunal de Justiça;25101;M. da Fazenda;2024;12813;Administrativo - Militar - Pensão;217006
11101;Superior Tribunal de Justiça;25101;M. da Fazenda;2024;12824;Administrativo - Servidor Público Civil - Reajustes de Remuneração, Proventos ou Pensão;103738
11101;Superior Tribunal de Justiça;25101;M. da Fazenda;2024;12825;Administrativo - Servidor Público Civil - Reajustes de Remuneração, Proventos ou;1826
11101;Superior Tribunal de Justiça;25101;M. da Fazenda;2024;12829;Administrativo - Militar - Pensão;475954
11101;Superior Tribunal de Justiça;25101;M. da Fazenda;2024;12830;Administrativo - Militar - Pensão;322492
11101;Superior Tribunal de Justiça;25101;M. da Fazenda;2024;12831;Administrativo - Militar - Pensão;1125069
11101;Superior Tribunal de Justiça;25101;M. da Fazenda;2024;12832;Administrativo - Militar - Pensão;87300
11101;Superior Tribunal de Justiça;25101;M. da Fazenda;2024;12833;Administrativo - Militar - Pensão;325404
11101;Superior Tribunal de Justiça;25101;M. da Fazenda;2024;12834;Administrativo - Servidor Público Civil - Reajustes de Remuneração, Proventos ou Pensão;94335
11101;Superior Tribunal de Justiça;25101;M. da Fazenda;2024;12835;Administrativo - Servidor Público Civil - Reajustes de Remuneração, Proventos ou Pensão;204929
11101;Superior Tribunal de Justiça;25101;M. da Fazenda;2025;12879;Administrativo - Servidor Público Civil - Reajustes de Remuneração, Proventos ou Pensão;105218
11101;Superior Tribunal de Justiça;25101;M. da Fazenda;2025;12880;Administrativo - Servidor Público Civil - Reajustes de Remuneração, Proventos ou Pensão;128370
11101;Superior Tribunal de Justiça;25101;M. da Fazenda;2025;12881;Administrativo - Servidor Público Civil - Reajustes de Remuneração, Proventos ou Pensão;103984
11101;Superior Tribunal de Justiça;25101;M. da Fazenda;2025;12882;Administrativo - Militar - Pensão;1715525
11101;Superior Tribunal de Justiça;25101;M. da Fazenda;2025;12888;Administrativo - Servidor Público Civil - Reajustes de Remuneração, Proventos ou Pensão;107740
11101;Superior Tribunal de Justiça;25101;M. da Fazenda;2025;12889;Administrativo - Militar - Pensão;113152
11101;Superior Tribunal de Justiça;25101;M. da Fazenda;2025;12897;Administrativo - Servidor Público Civil - Reajustes de Remuneração, Proventos ou Pensão;92998
11101;Superior Tribunal de Justiça;25101;M. da Fazenda;2025;12898;Administrativo - Servidor Público Civil - Reajustes de Remuneração, Proventos ou Pensão;94743
11101;Superior Tribunal de Justiça;25101;M. da Fazenda;2025;12899;Administrativo - Servidor Público Civil - Reajustes de Remuneração, Proventos ou Pensão;106463
11101;Superior Tribunal de Justiça;25101;M. da Fazenda;2025;12920;Administrativo - Servidor Público Civil - Reajustes de Remuneração, Proventos ou Pensão;101713
11101;Superior Tribunal de Justiça;25101;M. da Fazenda;2025;12921;Administrativo - Servidor Público Civil - Reajustes de Remuneração, Proventos ou Pensão;117477
11101;Superior Tribunal de Justiça;25101;M. da Fazenda;2025;12922;Administrativo - Servidor Público Civil - Reajustes de Remuneração, Proventos ou Pensão;93411
11101;Superior Tribunal de Justiça;25101;M. da Fazenda;2025;12923;Administrativo - Servidor Público Civil - Reajustes de Remuneração, Proventos ou Pensão;99740
11101;Superior Tribunal de Justiça;25101;M. da Fazenda;2025;12924;Administrativo - Servidor Público Civil - Reajustes de Remuneração, Proventos ou Pensão;128479
11101;Superior Tribunal de Justiça;25101;M. da Fazenda;2025;12925;Administrativo - Servidor Público Civil - Reajustes de Remuneração, Proventos ou Pensão;108515
11101;Superior Tribunal de Justiça;25101;M. da Fazenda;2025;12940;Administrativo - Servidor Público Civil - Reajustes de Remuneração, Proventos ou Pensão;127148
11101;Superior Tribunal de Justiça;25101;M. da Fazenda;2025;12942;Administrativo - Servidor Público Civil - Reajustes de Remuneração, Proventos ou Pensão;97179
11101;Superior Tribunal de Justiça;25101;M. da Fazenda;2025;12943;Administrativo - Servidor Público Civil - Reajustes de Remuneração, Proventos ou Pensão;113369
11101;Superior Tribunal de Justiça;25101;M. da Fazenda;2025;12944;Administrativo - Servidor Público Civil - Reajustes de Remuneração, Proventos ou Pensão;146356
11101;Superior Tribunal de Justiça;25101;M. da Fazenda;2025;12945;Administrativo - Servidor Público Civil - Reajustes de Remuneração, Proventos ou Pensão;95164
11101;Superior Tribunal de Justiça;25101;M. da Fazenda;2025;12946;Administrativo - Servidor Público Civil - Reajustes de Remuneração, Proventos ou Pensão;93795
11101;Superior Tribunal de Justiça;25101;M. da Fazenda;2025;12947;Administrativo - Servidor Público Civil - Reajustes de Remuneração, Proventos ou Pensão;110972
11101;Superior Tribunal de Justiça;25101;M. da Fazenda;2025;12948;Administrativo - Servidor Público Civil - Reajustes de Remuneração, Proventos ou Pensão;143017
11101;Superior Tribunal de Justiça;25101;M. da Fazenda;2025;12949;Administrativo - Servidor Público Civil - Reajustes de Remuneração, Proventos ou Pensão;111452
11101;Superior Tribunal de Justiça;25101;M. da Fazenda;2025;12950;Administrativo - Servidor Público Civil - Reajustes de Remuneração, Proventos ou Pensão;98494
11101;Superior Tribunal de Justiça;25101;M. da Fazenda;2025;12951;Administrativo - Servidor Público Civil - Reajustes de Remuneração, Proventos ou Pensão;95546
11101;Superior Tribunal de Justiça;25101;M. da Fazenda;2025;12965;Administrativo - Servidor Público Civil - Reajustes de Remuneração, Proventos ou Pensão;104350
11101;Superior Tribunal de Justiça;25101;M. da Fazenda;2025;12966;Administrativo - Servidor Público Civil - Reajustes de Remuneração, Proventos ou Pensão;95179
11101;Superior Tribunal de Justiça;25101;M. da Fazenda;2025;12989;Administrativo - Servidor Público Civil - Reajustes de Remuneração, Proventos ou Pensão;96349
11101;Superior Tribunal de Justiça;25101;M. da Fazenda;2025;12990;Administrativo - Servidor Público Civil - Reajustes de Remuneração, Proventos ou Pensão;152316
11101;Superior Tribunal de Justiça;25101;M. da Fazenda;2025;12992;Administrativo - Militar - Pensão;143029
11101;Superior Tribunal de Justiça;25101;M. da Fazenda;2025;12993;Administrativo - Servidor Público Civil - Reajustes de Remuneração, Proventos ou Pensão;138279
11101;Superior Tribunal de Justiça;25101;M. da Fazenda;2025;12994;Administrativo - Servidor Público Civil - Reajustes de Remuneração, Proventos ou Pensão;116603
11101;Superior Tribunal de Justiça;25101;M. da Fazenda;2025;12995;Administrativo - Servidor Público Civil - Reajustes de Remuneração, Proventos ou Pensão;102884
11101;Superior Tribunal de Justiça;25101;M. da Fazenda;2025;12996;Administrativo - Servidor Público Civil - Reajustes de Remuneração, Proventos ou Pensão;93746
11101;Superior Tribunal de Justiça;25101;M. da Fazenda;2025;12997;Administrativo - Militar - Pensão;814228
11101;Superior Tribunal de Justiça;25101;M. da Fazenda;2025;13004;Administrativo - Servidor Público Civil - Reajustes de Remuneração, Proventos ou Pensão;153553
11101;Superior Tribunal de Justiça;25101;M. da Fazenda;2025;13005;Administrativo - Servidor Público Civil - Reajustes de Remuneração, Proventos ou Pensão;101987
11101;Superior Tribunal de Justiça;25101;M. da Fazenda;2025;13006;Administrativo - Servidor Público Civil - Reajustes de Remuneração, Proventos ou Pensão;94011
11101;Superior Tribunal de Justiça;25101;M. da Fazenda;2025;13007;Administrativo - Servidor Público Civil - Reajustes de Remuneração, Proventos ou Pensão;136134
11101;Superior Tribunal de Justiça;25101;M. da Fazenda;2025;13023;Administrativo - Militar - Pensão;758701
11101;Superior Tribunal de Justiça;25101;M. da Fazenda;2025;13024;Administrativo - Militar - Pensão;2723022
11101;Superior Tribunal de Justiça;25101;M. da Fazenda;2025;13025;Administrativo - Militar - Pensão;3188422
11101;Superior Tribunal de Justiça;25101;M. da Fazenda;2025;13026;Administrativo - Militar - Pensão;122988
11101;Superior Tribunal de Justiça;25101;M. da Fazenda;2025;13028;Administrativo - Servidor Público Civil - Reajustes de Remuneração, Proventos ou Pensão;145921
11101;Superior Tribunal de Justiça;25101;M. da Fazenda;2025;13040;Administrativo - Servidor Público Civil - Processo Administrativo Disciplinar ou;787122
11101;Superior Tribunal de Justiça;25101;M. da Fazenda;2025;13069;Administrativo - Militar - Pensão;109135
11101;Superior Tribunal de Justiça;25101;M. da Fazenda;2025;13070;Administrativo - Militar - Pensão;92852
11101;Superior Tribunal de Justiça;25101;M. da Fazenda;2025;13071;Administrativo - Militar - Pensão;112633
11101;Superior Tribunal de Justiça;25101;M. da Fazenda;2025;13072;Administrativo - Militar - Pensão;139728
11101;Superior Tribunal de Justiça;25101;M. da Fazenda;2025;13073;Administrativo - Militar - Pensão;125274
11101;Superior Tribunal de Justiça;25101;M. da Fazenda;2025;13074;Administrativo - Servidor Público Civil - Reajustes de Remuneração, Proventos ou Pensão;117341
11101;Superior Tribunal de Justiça;25101;M. da Fazenda;2025;13075;Administrativo - Servidor Público Civil - Reajustes de Remuneração, Proventos ou Pensão;107539
11101;Superior Tribunal de Justiça;25101;M. da Fazenda;2025;13076;Administrativo - Servidor Público Civil - Reajustes de Remuneração, Proventos ou Pensão;105130
11101;Superior Tribunal de Justiça;25101;M. da Fazenda;2025;13079;Administrativo - Servidor Público Civil - Reajustes de Remuneração, Proventos ou Pensão;92909
11101;Superior Tribunal de Justiça;25101;M. da Fazenda;2025;13086;Administrativo - Servidor Público Civil - Reajustes de Remuneração, Proventos ou Pensão;128997
11101;Superior Tribunal de Justiça;25101;M. da Fazenda;2025;13087;Administrativo - Servidor Público Civil - Reajustes de Remuneração, Proventos ou Pensão;113532
11101;Superior Tribunal de Justiça;25101;M. da Fazenda;2025;13088;Administrativo - Servidor Público Civil - Reajustes de Remuneração, Proventos ou Pensão;114098
11101;Superior Tribunal de Justiça;25101;M. da Fazenda;2025;13089;Administrativo - Servidor Público Civil - Reajustes de Remuneração, Proventos ou Pensão;127282
11101;Superior Tribunal de Justiça;25101;M. da Fazenda;2025;13090;Administrativo - Servidor Público Civil - Reajustes de Remuneração, Proventos ou Pensão;129888
11101;Superior Tribunal de Justiça;25101;M. da Fazenda;2025;13091;Administrativo - Servidor Público Civil - Reajustes de Remuneração, Proventos ou Pensão;137264
11101;Superior Tribunal de Justiça;25101;M. da Fazenda;2025;13092;Administrativo - Servidor Público Civil - Reajustes de Remuneração, Proventos ou Pensão;114521
11101;Superior Tribunal de Justiça;25101;M. da Fazenda;2025;13095;Administrativo - Servidor Público Civil - Reajustes de Remuneração, Proventos ou Pensão;148315
11101;Superior Tribunal de Justiça;25101;M. da Fazenda;2025;13127;Administrativo - Servidor Público Civil - Reajustes de Remuneração, Proventos ou Pensão;100163
11101;Superior Tribunal de Justiça;25101;M. da Fazenda;2025;13128;Administrativo - Servidor Público Civil - Reajustes de Remuneração, Proventos ou Pensão;133986
11101;Superior Tribunal de Justiça;25101;M. da Fazenda;2025;13134;Administrativo - Servidor Público Civil - Reajustes de Remuneração, Proventos ou Pensão;158241
11101;Superior Tribunal de Justiça;25101;M. da Fazenda;2025;13135;Administrativo - Servidor Público Civil - Reajustes de Remuneração, Proventos ou Pensão;114267
11101;Superior Tribunal de Justiça;25101;M. da Fazenda;2025;13136;Administrativo - Servidor Público Civil - Reajustes de Remuneração, Proventos ou Pensão;94702
11101;Superior Tribunal de Justiça;25101;M. da Fazenda;2025;13152;Administrativo - Servidor Público Civil - Reajustes de Remuneração, Proventos ou Pensão;122602
